日期,城市,行政區,場站名稱,總車柱數,可借車數,可還位數,經度,緯度
2026-05-29 23:30:33,新北市,樹林區,佳園路三段101巷80弄口,15,7,8,121.39488,24.94984
2026-05-29 23:30:33,新北市,八里區,八里福朋喜來登酒店,30,9,21,121.42945,25.15922
2026-05-29 23:30:33,新北市,三重區,重新路五段(心天匯社區),40,0,39,121.46815,25.04468
2026-05-29 23:30:33,新北市,三重區,光復中興北街175巷口(西北側),41,5,36,121.47205,25.05676
2026-05-29 23:30:33,新北市,三峽區,國慶學成路口,10,4,6,121.37397,24.94095
2026-05-29 23:30:33,新北市,三峽區,八安大橋(清水街),10,5,5,121.36891,24.92701
2026-05-29 23:30:33,新北市,汐止區,五堵橋下籃球場,17,13,4,121.66558,25.07553
2026-05-29 23:30:33,新北市,汐止區,汐止區農會附設老人活動中心,16,0,0,121.64241,25.09705
2026-05-29 23:30:33,新北市,林口區,林口夜市(中山路),11,7,4,121.38689,25.07914
2026-05-29 23:30:33,新北市,板橋區,縣民觀光街口,24,1,22,121.4692,25.01702
2026-05-29 23:30:33,新北市,板橋區,懷石公園,17,8,9,121.48137,25.03114
2026-05-29 23:30:33,新北市,新店區,安和碧安街口,20,7,13,121.51776,24.96696
2026-05-29 23:30:33,新北市,新店區,啟文央北二路口(中央公園社區),40,33,7,121.52935,24.97976
2026-05-29 23:30:33,新北市,新莊區,遠東動力企業總部(福營路),30,2,28,121.43045,25.03033
2026-05-29 23:30:33,新北市,蘆洲區,普庵寺,23,10,5,121.48214,25.08801
2026-05-29 23:30:33,新北市,五股區,永安橋下停車場,14,7,7,121.44905,25.07978
2026-05-29 23:30:33,新北市,五股區,中興路二段37巷口,20,13,7,121.46240,25.07540
2026-05-29 23:30:33,新北市,板橋區,重慶路89巷,13,0,13,121.46206,25.00633
2026-05-29 23:30:33,新北市,板橋區,環河西華江六路口(翠亨村社區),40,12,28,121.47090,25.03609
2026-05-29 23:30:33,新北市,泰山區,文中一平面停車場,20,5,15,121.42845,25.04512
2026-05-29 23:30:33,新北市,深坑區,埔新街61巷口,15,4,8,121.61987,25.00241
2026-05-29 23:30:33,新北市,新店區,新和街32巷口,17,10,7,121.51920,24.98470
2026-05-29 23:30:33,新北市,樹林區,東豐街85巷口,12,3,9,121.41016,24.97375
2026-05-29 23:30:33,新北市,三峽區,臺北大學商學院(尋鳶大道),11,5,5,121.37249,24.94557
2026-05-29 23:30:33,新北市,土城區,延和廣場,19,5,9,121.46415,24.98704
2026-05-29 23:30:33,新北市,五股區,成州停車場,18,8,10,121.44836,25.10013
2026-05-29 23:30:33,新北市,永和區,中正路465巷,17,10,3,121.51591,25.00587
2026-05-29 23:30:33,新北市,汐止區,大同建成路口,30,8,21,121.66558,25.07258
2026-05-29 23:30:33,新北市,林口區,林口東湖國小,15,2,13,121.38195,25.07713
2026-05-29 23:30:33,新北市,林口區,竹林一文化一路口,15,9,6,121.38538,25.08565
2026-05-29 23:30:33,新北市,板橋區,板橋國小,22,1,21,121.45799,25.01035
2026-05-29 23:30:33,新北市,新店區,安華公園,22,12,10,121.53538,24.97374
2026-05-29 23:30:33,新北市,雙溪區,牡丹車站,60,0,0,121.8518644,25.0590226
2026-05-29 23:30:33,新北市,蘆洲區,蘆洲鷺江停車場,12,7,5,121.47693,25.08619
2026-05-29 23:30:33,新北市,三芝區,馬偕醫學大學(圓環),20,3,15,121.49571,25.25438
2026-05-29 23:30:33,新北市,林口區,八德路500巷,20,11,9,121.35626,25.06715
2026-05-29 23:30:33,新北市,林口區,湖子和福宮,15,4,11,121.38847,25.09260
2026-05-29 23:30:33,新北市,泰山區,新北大道幸福路口(大道鎏域社區),40,28,12,121.43671,25.04934
2026-05-29 23:30:33,新北市,蘆洲區,民族路257巷/民族路327巷,39,27,11,121.47515,25.09021
2026-05-29 23:30:33,新北市,八里區,商港公園(商港八商港一路口),15,1,14,121.40026,25.15039
2026-05-29 23:30:33,新北市,土城區,青雲路411巷口(樂晴市樂郡區社區),39,23,16,121.45911,24.97582
2026-05-29 23:30:33,新北市,汐止區,建成段平面停車場,15,10,5,121.66542,25.07336
2026-05-29 23:30:33,新北市,汐止區,汐萬康寧街口,13,5,8,121.65023,25.07479
2026-05-29 23:30:33,新北市,林口區,師大林口校區體育館前,16,6,9,121.40216,25.06703
2026-05-29 23:30:33,新北市,林口區,宗北公園,15,8,6,121.38380,25.08809
2026-05-29 23:30:33,新北市,林口區,民族仁愛路口,17,9,8,121.37068,25.07951
2026-05-29 23:30:33,新北市,淡水區,濱海路二段/濱海路二段202巷,15,4,11,121.43470,25.19015
2026-05-29 23:30:33,新北市,鶯歌區,鳳七鶯歌路口,11,4,7,121.33193,24.96916
2026-05-29 23:30:33,新北市,三重區,國道車路頭街口,20,8,12,121.48424,25.07307
2026-05-29 23:30:33,新北市,三峽區,國光街330巷口,16,9,3,121.37212,24.93942
2026-05-29 23:30:33,新北市,土城區,承天路4巷(MRT社區),40,13,27,121.43617,24.96400
2026-05-29 23:30:33,新北市,中和區,莒光路136巷口,15,4,8,121.47261,25.00133
2026-05-29 23:30:33,新北市,中和區,秀朗路三段10巷12弄,17,4,10,121.52567,24.99719
2026-05-29 23:30:33,新北市,永和區,環河西路二段217巷口,17,13,3,121.50109,25.01016
2026-05-29 23:30:33,新北市,林口區,東明一街121巷,20,9,11,121.39018,25.06976
2026-05-29 23:30:33,新北市,板橋區,華江五華江一路口(帝國花園廣場社區),39,25,13,121.47336,25.03474
2026-05-29 23:30:33,新北市,板橋區,華江一華江二路口(吾界社區),40,25,15,121.47677,25.03596
2026-05-29 23:30:33,新北市,板橋區,介壽街/文化路一段188巷9弄口,16,6,8,121.46856,25.01979
2026-05-29 23:30:33,新北市,板橋區,忠孝國中地下停車場,20,1,19,121.46241,25.00378
2026-05-29 23:30:33,新北市,板橋區,五權公園地下停車場,25,15,8,121.46463,24.99265
2026-05-29 23:30:33,新北市,泰山區,莊泰義東街口(新潤A5社區),40,2,38,121.43911,25.05025
2026-05-29 23:30:33,新北市,瑞芳區,三貂嶺隧道(金字橋),30,0,0,121.82316,25.06095
2026-05-29 23:30:33,新北市,新店區,新北捷運環狀線南機廠,21,1,20,121.52891,24.98343
2026-05-29 23:30:33,新北市,新莊區,長青公園,11,8,2,121.45662,25.04246
2026-05-29 23:30:33,新北市,樹林區,福順街,13,3,8,121.41555,24.97913
2026-05-29 23:30:33,新北市,板橋區,湳雅夜市停車場,10,3,7,121.45345,25.00557
2026-05-29 23:30:33,新北市,板橋區,江翠國中活動中心地下停車場,19,7,12,121.46623,25.02838
2026-05-29 23:30:33,新北市,板橋區,大觀路一段75巷,16,3,13,121.44925,25.00406
2026-05-29 23:30:33,新北市,泰山區,泰山體育館,15,0,15,121.42766,25.05513
2026-05-29 23:30:33,新北市,新莊區,捷運幸福站(2號出口),35,0,34,121.46028,25.04955
2026-05-29 23:30:33,新北市,三重區,中正北重陽路口,12,3,9,121.48736,25.06417
2026-05-29 23:30:33,新北市,土城區,捷運海山站(2號出口),99,0,99,121.44875,24.98457
2026-05-29 23:30:33,新北市,中和區,中和公園(安平中安街口),40,4,35,121.51258,24.99856
2026-05-29 23:30:33,新北市,中和區,福祥永和路口,11,3,8,121.49938,25.00365
2026-05-29 23:30:33,新北市,中和區,大仁街20巷口,33,26,7,121.52008,24.99340
2026-05-29 23:30:33,新北市,新店區,新安永安街口,20,9,9,121.52138,24.98542
2026-05-29 23:30:33,新北市,新莊區,頭前運動公園(頭前路),22,12,10,121.46362,25.05237
2026-05-29 23:30:33,新北市,新莊區,瓊泰市民活動中心,15,9,6,121.44312,25.02926
2026-05-29 23:30:33,新北市,樹林區,八德中華路口,15,2,13,121.42002,24.98144
2026-05-29 23:30:33,新北市,八里區,訊塘社區公園,13,3,10,121.39609,25.14550
2026-05-29 23:30:33,新北市,三重區,光復興德路口(東南側),18,1,17,121.47210,25.05251
2026-05-29 23:30:33,新北市,三重區,慈化公園,16,9,5,121.48864,25.08461
2026-05-29 23:30:33,新北市,新莊區,麗水富貴路口(聯合公園社區),50,22,27,121.45162,25.05697
2026-05-29 23:30:33,新北市,新莊區,新莊運動公園地下停車場,14,4,6,121.44941,25.04300
2026-05-29 23:30:33,新北市,三重區,三信集英路口,13,6,7,121.48748,25.08563
2026-05-29 23:30:33,新北市,土城區,金城路二段61巷口(聯邦銀行),40,21,19,121.45077,24.97886
2026-05-29 23:30:33,新北市,中和區,中山橋安街口,12,2,10,121.49253,25.00274
2026-05-29 23:30:33,新北市,汐止區,汐萬抽水站,9,4,5,121.64843,25.08270
2026-05-29 23:30:33,新北市,林口區,樂活公園,14,2,12,121.37612,25.06705
2026-05-29 23:30:33,新北市,板橋區,溪城金門街口,16,6,10,121.4269,24.98356
2026-05-29 23:30:33,新北市,板橋區,懷德街233巷(環翠社區),40,34,5,121.48148,25.02900
2026-05-29 23:30:33,新北市,板橋區,中正新月二街口(青翠社區),40,24,16,121.45472,25.02690
2026-05-29 23:30:33,新北市,新莊區,文中三平面停車場,42,0,42,121.43473,25.03739
2026-05-29 23:30:33,新北市,新莊區,福慧新知八路口,20,2,18,121.45519,25.06204
2026-05-29 23:30:33,新北市,三重區,三重派出所,15,3,12,121.5023,25.06395
2026-05-29 23:30:33,新北市,三峽區,學勤大觀路口,15,4,11,121.37430,24.94584
2026-05-29 23:30:33,新北市,土城區,延吉街111巷1弄,18,6,9,121.47171,24.98623
2026-05-29 23:30:33,新北市,土城區,中央公園地下停車場,15,6,9,121.44478,24.98276
2026-05-29 23:30:33,新北市,中和區,華福公園,16,12,0,121.46529,24.99728
2026-05-29 23:30:33,新北市,石碇區,淡蘭吊橋,14,0,0,121.65159,25.0057
2026-05-29 23:30:33,新北市,汐止區,台練橋,14,1,13,121.66270,25.07201
2026-05-29 23:30:33,新北市,林口區,民享中山路口,12,3,9,121.38138,25.08203
2026-05-29 23:30:33,新北市,林口區,西林簡易籃球場,16,1,15,121.38133,25.07511
2026-05-29 23:30:33,新北市,林口區,醒吾科技大學(粉寮路),26,19,7,121.39804,25.08048
2026-05-29 23:30:33,新北市,淡水區,新市三崁頂五路口,18,6,12,121.42526,25.19897
2026-05-29 23:30:33,新北市,新店區,中興檳榔路口,13,4,9,121.54185,24.96337
2026-05-29 23:30:33,新北市,樹林區,東大街,15,8,7,121.40947,24.97563
2026-05-29 23:30:33,新北市,樹林區,學府大雅路口,15,5,8,121.37901,24.95041
2026-05-29 23:30:33,新北市,鶯歌區,鶯歌陶瓷博物館,22,8,10,121.35245,24.95012
2026-05-29 23:30:33,新北市,八里區,商港公園(商港七商港一路口),15,5,10,121.39841,25.14916
2026-05-29 23:30:33,新北市,三重區,格致中學,24,4,20,121.48907,25.07403
2026-05-29 23:30:33,新北市,三重區,重陽橋市民活動中心,15,8,7,121.49602,25.08634
2026-05-29 23:30:33,新北市,三重區,神農興德路口(恆美社區),40,6,34,121.47427,25.05333
2026-05-29 23:30:33,新北市,土城區,日和中華路口,21,10,6,121.44283,24.98402
2026-05-29 23:30:33,新北市,中和區,景本里集會所,15,4,11,121.51326,24.98933
2026-05-29 23:30:33,新北市,中和區,審計人員訓練大樓,10,8,2,121.50956,24.98184
2026-05-29 23:30:33,新北市,汐止區,中興福德三路口,10,2,6,121.63077,25.06641
2026-05-29 23:30:33,新北市,林口區,師大林口校區正樓後,27,16,11,121.40330,25.06944
2026-05-29 23:30:33,新北市,板橋區,新府區運路口,30,0,30,121.46546,25.01016
2026-05-29 23:30:33,新北市,板橋區,捷運江子翠站(6號出口),22,0,22,121.47314,25.03106
2026-05-29 23:30:33,新北市,新店區,大豐公園停車場,15,5,9,121.53587,24.97875
2026-05-29 23:30:33,新北市,新店區,寶橋路29巷,10,0,10,121.54389,24.97492
2026-05-29 23:30:33,新北市,新店區,屈尺景觀公園,16,8,8,121.54668,24.91988
2026-05-29 23:30:33,新北市,新莊區,捷運輔大站(1號出口),31,0,31,121.43548,25.03285
2026-05-29 23:30:33,新北市,新莊區,黃城公園(中榮街),11,9,2,121.44883,25.05277
2026-05-29 23:30:33,新北市,三重區,碧華國中(三賢街),30,19,11,121.48832,25.08861
2026-05-29 23:30:33,新北市,三重區,溪尾街(國道橋下),15,6,8,121.49151,25.07486
2026-05-29 23:30:33,新北市,三重區,興德路134號(前),20,0,20,121.47102,25.05287
2026-05-29 23:30:33,新北市,三峽區,光明停車場,15,7,8,121.37410,24.93036
2026-05-29 23:30:33,新北市,土城區,捷運土城站(3號出口),33,4,29,121.44527,24.97390
2026-05-29 23:30:33,新北市,永和區,雙和公園,11,5,5,121.50883,25.00229
2026-05-29 23:30:33,新北市,永和區,保平路268巷,13,0,13,121.50857,25.00532
2026-05-29 23:30:33,新北市,汐止區,長興街二段62號,13,11,1,121.67449,25.08192
2026-05-29 23:30:33,新北市,林口區,文化北中華路口,19,8,11,121.37874,25.09322
2026-05-29 23:30:33,新北市,林口區,四維文化二路口,27,1,25,121.37604,25.07899
2026-05-29 23:30:33,新北市,林口區,文化二路一段260巷口,14,5,9,121.37107,25.07366
2026-05-29 23:30:33,新北市,淡水區,新市三崁頂三路口,20,13,6,121.43063,25.19691
2026-05-29 23:30:33,新北市,新店區,明德路65巷口,15,14,1,121.54145,24.97670
2026-05-29 23:30:33,新北市,新莊區,民安國小(東側),17,10,5,121.42873,25.02259
2026-05-29 23:30:33,新北市,三峽區,臺北大學商學院(法商大道),26,12,14,121.37146,24.94499
2026-05-29 23:30:33,新北市,三峽區,臺北大學行政大樓(公政大道),34,5,29,121.37037,24.94457
2026-05-29 23:30:33,新北市,永和區,中信停車場(中興街),17,2,15,121.51864,25.01228
2026-05-29 23:30:33,新北市,汐止區,長興橋,15,11,4,121.67187,25.08055
2026-05-29 23:30:33,新北市,汐止區,秀峰國小(仁愛路106巷),16,11,5,121.66294,25.06266
2026-05-29 23:30:33,新北市,林口區,文化三路一段447巷口,15,4,10,121.36821,25.07464
2026-05-29 23:30:33,新北市,板橋區,萬板高架橋下停車場,20,6,14,121.48183,25.02729
2026-05-29 23:30:33,新北市,淡水區,輕軌紅樹林站,48,17,31,121.458868,25.155053
2026-05-29 23:30:33,新北市,新店區,輕軌耕莘安康院區站,29,12,17,121.50368,24.95453
2026-05-29 23:30:33,新北市,新店區,輕軌景文科大站,27,11,16,121.50964,24.95474
2026-05-29 23:30:33,新北市,新店區,三民地下停車場,24,2,22,121.53718,24.97097
2026-05-29 23:30:33,新北市,新莊區,新北市立圖書館新莊中港分館,13,8,4,121.45222,25.04643
2026-05-29 23:30:33,新北市,樹林區,保安立體停車場,12,0,12,121.42652,24.99334
2026-05-29 23:30:33,新北市,樹林區,彭厝市場,22,11,7,121.41828,24.97848
2026-05-29 23:30:33,新北市,雙溪區,雙溪車站,55,0,0,121.86650,25.03914
2026-05-29 23:30:33,新北市,三峽區,大同路270巷口,15,5,10,121.36551,24.92526
2026-05-29 23:30:33,新北市,三峽區,中園街福隆宮,15,7,8,121.36717,24.92239
2026-05-29 23:30:33,新北市,三峽區,臺北大學隆恩哨(忘憂路),15,9,6,121.36547,24.94254
2026-05-29 23:30:33,新北市,土城區,裕華街,15,6,9,121.44643,24.99050
2026-05-29 23:30:33,新北市,土城區,金城?廷街口,9,3,6,121.46864,24.98814
2026-05-29 23:30:33,新北市,中和區,民德路口,15,6,3,121.46885,25.00203
2026-05-29 23:30:33,新北市,中和區,佳和公園(中山路二段64巷7弄),15,4,10,121.50358,25.00492
2026-05-29 23:30:33,新北市,林口區,松柏公園,10,6,4,121.37942,25.09129
2026-05-29 23:30:33,新北市,板橋區,文聖國小(松柏街50巷),12,2,10,121.47611,25.02929
2026-05-29 23:30:33,新北市,泰山區,山腳停車場,15,3,12,121.42904,25.06515
2026-05-29 23:30:33,新北市,新店區,中華郵政玫瑰城郵局,16,14,2,121.49674,24.94702
2026-05-29 23:30:33,新北市,新店區,綠湖公園地下停車場,27,7,20,121.54613,24.97956
2026-05-29 23:30:33,新北市,新店區,十四張?文路口,15,7,8,121.52978,24.98055
2026-05-29 23:30:33,新北市,新莊區,五工路68巷口,25,1,24,121.458836,25.062942
2026-05-29 23:30:33,新北市,鶯歌區,尖山路高厝巷口,15,4,11,121.34102,24.94495
2026-05-29 23:30:33,新北市,三重區,仁愛街422巷口,17,5,11,121.49026,25.08153
2026-05-29 23:30:33,新北市,土城區,金城路三段156號前,15,5,9,121.46708,24.98728
2026-05-29 23:30:33,新北市,土城區,土城區公所,28,12,16,121.44316,24.97190
2026-05-29 23:30:33,新北市,中和區,景平橋和路口,15,0,15,121.49479,25.00672
2026-05-29 23:30:33,新北市,林口區,文化廣場,30,0,29,121.36629,25.07294
2026-05-29 23:30:33,新北市,林口區,文林公園,15,6,9,121.37525,25.08711
2026-05-29 23:30:33,新北市,林口區,扶輪公園(忠孝路),33,2,31,121.36850,25.07239
2026-05-29 23:30:33,新北市,林口區,信義文化三路口,24,16,8,121.37541,25.08214
2026-05-29 23:30:33,新北市,板橋區,華江橋自行車牽引道,16,10,6,121.48046,25.03562
2026-05-29 23:30:33,新北市,新莊區,復興化成路口,15,8,7,121.46453,25.04457
2026-05-29 23:30:33,新北市,新莊區,思源路192巷口,23,0,23,121.46010,25.04823
2026-05-29 23:30:33,新北市,蘆洲區,蘆洲中山立體停車場,15,5,9,121.47325,25.08355
2026-05-29 23:30:33,新北市,三重區,三重區停八停車場,17,7,10,121.47621,25.05365
2026-05-29 23:30:33,新北市,三重區,德厚公園,15,10,5,121.47809,25.04883
2026-05-29 23:30:33,新北市,中和區,景新立體停車場,12,6,6,121.51301,24.98985
2026-05-29 23:30:33,新北市,汐止區,五堵車站(長安路),13,0,13,121.66821,25.07813
2026-05-29 23:30:33,新北市,板橋區,八德公園,14,3,11,121.47482,25.02378
2026-05-29 23:30:33,新北市,板橋區,華江公園,12,4,8,121.47099,25.01946
2026-05-29 23:30:33,新北市,板橋區,中山路二段90巷,13,3,9,121.47523,25.01634
2026-05-29 23:30:33,新北市,泰山區,台貿三村停車場,15,7,8,121.43169,25.06712
2026-05-29 23:30:33,新北市,新店區,中正路399巷口,22,9,13,121.53455,24.97710
2026-05-29 23:30:33,新北市,蘆洲區,鴨母港停車場,14,3,11,121.45584,25.08283
2026-05-29 23:30:33,新北市,鶯歌區,鳳福鳳三路口,22,8,14,121.33143,24.97567
2026-05-29 23:30:33,新北市,三峽區,三峽中山公園,15,9,6,121.36584,24.93561
2026-05-29 23:30:33,新北市,石碇區,烏塗窟聚福宮,15,0,0,121.6562,24.97551
2026-05-29 23:30:33,新北市,汐止區,茄苳茄福街口,15,4,10,121.673,25.06723
2026-05-29 23:30:33,新北市,林口區,立功公園,14,5,9,121.35858,25.06763
2026-05-29 23:30:33,新北市,林口區,文化一路一段190巷口,10,0,10,121.37905,25.07549
2026-05-29 23:30:33,新北市,板橋區,長安街251巷,16,16,0,121.47236,25.01063
2026-05-29 23:30:33,新北市,板橋區,板橋435藝文特區,18,5,13,121.45269,25.02396
2026-05-29 23:30:33,新北市,板橋區,聖若望平面停車場,15,7,8,121.45188,25.01068
2026-05-29 23:30:33,新北市,板橋區,板橋435藝文特區(環河西路),12,6,6,121.4506,25.02473
2026-05-29 23:30:33,新北市,板橋區,縣民富山街口,10,1,9,121.47605,25.02201
2026-05-29 23:30:33,新北市,淡水區,新市一中山北路口,14,7,6,121.44412,25.18296
2026-05-29 23:30:33,新北市,瑞芳區,猴硐火車站,60,0,0,121.82719,25.08647
2026-05-29 23:30:33,新北市,新店區,安民街停車場,16,14,2,121.51686,24.97077
2026-05-29 23:30:33,新北市,新莊區,國泰國小,14,2,12,121.44186,25.03398
